Date,Open,High,Low,Close,C Simple 5,10,25,75,200,Volume,Simple 5,10,25,75,
12/10/2018,62.75,64,62.5,63.5,62.7,63.38, , , ,20251421,22549476,21808674, , ,
16/10/2018,63.5,63.75,63,63.5,62.95,63.23, , , ,17152820,21682714,21979724, , ,
17/10/2018,64,64,62.75,62.75,63.05,63.05,64.35, , ,18097420,21381808,20469572,25405734, ,
18/10/2018,62.75,63,61.75,62,62.85,62.83,64.34, , ,30531114,24876367,22400178,24851672, ,
19/10/2018,61.75,62,60,61,62.55,62.58,64.2, , ,59617249,29130005,25983967,25509549, ,
22/10/2018,61,61.5,60.75,61.5,62.15,62.42,64.08, , ,18180573,28715835,25632656,25456294, ,
24/10/2018,61,61.5,60.5,61,61.65,62.3,63.94, , ,32138774,31713026,26697870,26070016, ,
25/10/2018,60.5,62,60,61.75,61.45,62.25,63.77, , ,45216369,37136816,29259312,26545492, ,
26/10/2018,61.25,61.75,60.5,61,61.25,62.05,63.57, , ,23684747,35767542,30321955,26320704, ,
29/10/2018,61.25,62.5,61.25,62.25,61.5,62.02,63.41, , ,32233478,30290788,29710397,26973702, ,
30/10/2018,62.25,62.75,61.75,62.5,61.7,61.92,63.25, , ,11647087,28984091,28849963,25192947, ,
31/10/2018,62.75,64,62.5,64,62.3,61.98,63.17, , ,45672141,31690764,31701895,26676766, ,
01/11/2018,64,64.25,63.5,63.75,62.7,62.08,63.06, , ,28399275,28327346,32732081,27344133, ,
02/11/2018,64,64.75,63.75,64.25,63.35,62.3,63.03, , ,25201039,28630604,32199073,26320508, ,
05/11/2018,63.75,64.5,63.5,64.5,63.8,62.65,63, , ,13196062,24823121,27556955,25515900, ,
06/11/2018,64.75,65.5,64.5,65.25,64.35,63.02,62.99, , ,57279397,33949583,31466837,27053371, ,
07/11/2018,65.25,65.25,64.5,65,64.55,63.42,62.99, , ,27566602,30328475,31009620,27538343, ,
08/11/2018,65.5,66,65.25,65.5,64.9,63.8,63.03, , ,32439833,31136587,29731966,27507979, ,
09/11/2018,65.25,65.5,64.5,65,65.05,64.2,63.06, , ,11944432,28485265,28557935,27536753, ,
12/11/2018,65,65.25,64.25,64.75,65.1,64.45,63.11, , ,10643227,27974698,26398910,27011308, ,
13/11/2018,64.25,65.25,64,65.25,65.1,64.72,63.2, , ,16249820,19768783,26859183,26793554, ,
14/11/2018,65.25,65.5,64.75,65.5,65.2,64.88,63.33, , ,13882624,17031987,23680231,26489393, ,
15/11/2018,65.5,65.5,64.75,64.75,65.05,64.97,63.43, , ,10989872,12741995,21939291,26144910, ,
16/11/2018,64.75,65.25,64.5,64.5,64.95,65,63.49, , ,10098654,12372839,20429052,26026524, ,
19/11/2018,64.5,65.5,64.5,65.25,65.05,65.08,63.6, , ,15615786,13367351,20671025,25117193, ,
20/11/2018,64.75,65,64,64,64.8,64.95,63.62, , ,15932294,13303846,16536314,24944428, ,
21/11/2018,63.5,63.75,62.5,63,64.3,64.75,63.6, , ,35536647,17634651,17333319,25679781, ,
22/11/2018,61.5,62,61,61.5,63.65,64.35,63.55, , ,44517249,24340126,18541061,26736574, ,
23/11/2018,61.5,63.25,61.25,63,63.35,64.15,63.59, , ,24252024,27170800,19771820,26485410, ,
26/11/2018,63,63.75,62.25,63.75,63.05,64.05,63.7, , ,13163857,26680414,20023883,24627275, ,
27/11/2018,63.5,64,63.25,63.25,62.9,63.85,63.77, , ,10566255,25607206,19455526,24322702, ,
28/11/2018,63.5,64.25,63.5,64.25,63.15,63.73,63.9, , ,15914469,21682771,19658711,23673730, ,
29/11/2018,64.25,65,64.25,64.75,63.8,63.73,64.02, , ,13865205,15552362,19946244,22419683, ,
30/11/2018,64.75,65,63.5,63.75,63.95,63.65,64.13, , ,28330583,16368074,21769437,22605516, ,
03/12/2018,65.25,65.75,65,65.75,64.35,63.7,64.27, , ,33023959,20340094,23510254,22637136, ,
04/12/2018,65.75,66,65.25,66,64.9,63.9,64.41, , ,24075277,23041899,24324553,23134263, ,
06/12/2018,65,65.5,64.75,65.25,65.1,64.13,64.46, , ,27566057,25372216,23527494,22410020, ,
07/12/2018,65.5,65.75,65,65.25,65.2,64.5,64.52, , ,8360530,24271281,19911822,21608470, ,
11/12/2018,65.5,65.5,63.25,63.5,65.15,64.55,64.49, , ,28985109,24402186,20385130,21759833, ,
12/12/2018,63.5,64.75,63.5,64.5,64.9,64.63,64.49, , ,29901472,23777689,22058892,22428049, ,
13/12/2018,64.25,64.5,63.25,63.25,64.35,64.63,64.41, , ,22933800,23549394,23295646,21054225, ,
14/12/2018,63.5,63.75,62.5,63,63.9,64.5,64.33, , ,14138922,20863967,23118091,20517118, ,
17/12/2018,63,63.75,63,63.25,63.5,64.35,64.24, , ,14613298,22114520,23192901,19804057, ,
18/12/2018,63,63.5,62,62.75,63.35,64.25,64.15, , ,27266957,21770890,23086538,20416958, ,
19/12/2018,62.75,64,62.25,63.75,63.2,64.05,64.11, , ,22567765,20304148,22040919,20893939, ,
20/12/2018,63.25,64.5,63.25,64.5,63.45,63.9,64.08, , ,15333520,18784092,21166743,20857287, ,
21/12/2018,63.75,65.25,63.75,64.5,63.75,63.83,64.04, , ,23254311,20607170,20735568,21232155, ,
24/12/2018,64.25,65.75,64.25,65,64.1,63.8,64.05, , ,23456183,22375747,22245134,21730807, ,
25/12/2018,64,64.25,62.5,62.75,64.1,63.73,63.98, , ,20591861,21040728,21405809,22150536, ,
26/12/2018,62.75,64,62.75,64,64.15,63.67,63.93, , ,12025389,18932253,19618201,22006920, ,
27/12/2018,64.75,65,63,63.25,63.9,63.67,63.9, , ,23786338,20622816,19703454,22321081, ,
28/12/2018,63.25,64.25,63.25,64.25,63.85,63.8,63.95, , ,13763377,18724630,19665900,21450151, ,
02/01/2019,64.75,64.75,64.25,64.25,63.7,63.9,64.06,63.99, ,10023007,16037994,19206871,20070381,24070896,
03/01/2019,64.75,64.75,63,63.5,63.85,63.98,64.08,64, ,17589127,15437448,18239088,19803865,23713649,
04/01/2019,63.5,64.5,63.25,64.5,63.95,64.05,64.11,64, ,13013350,15635040,17283646,19797845,23311556,
07/01/2019,64.5,65,63.75,64.25,64.15,64.03,64.15,64, ,23355371,15548846,18085831,20309409,23362802,
08/01/2019,64.5,65.25,64.25,64.75,64.25,64.05,64.17,64, ,21769947,17150160,17937395,20543629,23429125,
09/01/2019,65.5,66,65.5,66,64.6,64.15,64.22,64, ,33956734,21936906,18987450,21347290,23437488,
10/01/2019,65.75,66.25,65.5,66,65.1,64.47,64.31,64, ,41618544,26742789,21090118,21878808,23601676,
11/01/2019,66.25,68.75,66.25,68.5,65.9,64.92,64.42,64.03, ,58915134,35923146,25779093,22914455,24175098,
14/01/2019,68.5,69.25,67.75,68.25,66.7,65.42,64.51,64.06, ,32934611,37838994,26693920,23268829,23865346,
15/01/2019,68.25,68.5,66.25,66.5,67.05,65.65,64.56,64.06, ,36929791,40870963,29010562,23643378,24243388,
16/01/2019,66.75,68.25,66.25,67.75,67.4,66,64.66,64.08, ,30225506,40124717,31030812,24517977,24490193,
17/01/2019,68.25,69,67.75,67.75,67.75,66.42,64.83,64.12, ,35446549,38890318,32816554,24776435,24285592,
18/01/2019,68,68.5,67.5,68.5,67.75,66.83,64.99,64.16, ,16160770,30339445,33131296,24226806,24056919,
21/01/2019,68.75,69,68.25,68.5,67.8,67.25,65.2,64.2, ,12598310,26272185,32055590,23813387,23973661,
22/01/2019,68.5,68.75,68.25,68.5,68.2,67.63,65.42,64.25, ,17084060,22303039,31587001,23931192,23995551,
23/01/2019,68.5,69.75,68.25,69.25,68.5,67.95,65.66,64.31, ,43971733,25052284,32588501,25105530,24139188,
